,a,psi_l,psi_w,psi_w_osm,psi_w_turgor,gp,gsv,tl,ev,ev_cum,vw,cw,qgw,qs,psi_b,psi_x,qw,qbx,gs,gwf,ggwr,gsr,Energy balance,Water balance,hr_cum,w,Uptake,MW,delta psi w,s,cs,gw_z,psi_s,psi_gw,psi_gw_osm,psi_gw_mat,psi_s_mat,psi_s_osm
9,7.604507705047451,-1.0624410885735591,-1.7070390734928198,-0.7312342933450904,0.0,0.08143660238560785,0.10433079918727714,295.49039467758155,0.14998612520552398,0.5617849905042276,0.030603569788570324,150.08901744438026,0.09474539956437442,0.0812723529904805,-0.8241576612769718,-0.9528129203246631,-0.026031627349330323,0.17601775255485488,2.6053842938001965,0.004108851493486747,1.6421581357659278,2.6053842938001965,5.6559201766503975e-11,-5.759281940243e-16,0.06020495828534725,0.9521110600888544,0.003543259808973038,4.59325971985704,-0.00205405471283563,0.49896024835053593,150.48829716957786,3.042700921250324,-0.7929636630695376,-0.766462,-0.766462,-0.00143,-0.061023277831041944,-0.7331795857633719
10,9.72805286690828,-1.1346096708551219,-1.7013952843895284,-0.7318537903630601,0.0,0.08127572739010049,0.1322052985259134,295.5471194921128,0.19255775547863196,0.9083889503657652,0.030609147994430895,150.21617190032276,0.11198955709426987,0.1050155809829844,-0.8346585729457816,-0.9935863724178268,-0.024447382598671852,0.21700513807725477,2.595816082988393,0.004111848044144559,1.6421581357659278,2.595816082988393,5.6274984672199935e-11,4.904410211281629e-14,0.06020495828534725,0.9522846042711833,0.004729316996810202,4.597989036853851,-0.002806437411951626,0.49837762411176845,150.7086146920292,3.052916430472432,-0.7942028635944138,-0.766462,-0.766462,-0.00143,-0.061506365873008194,-0.7342529736140249
11,11.679392355916416,-1.2023833808585551,-1.6963166532705802,-0.732656251561799,0.0,0.0811159532885348,0.15725989236211727,295.605935006284,0.23219829257672808,1.3263458770038756,0.030614386719273468,150.3808805497284,0.12856908688968705,0.126590318713546,-0.8447547563974954,-1.0319936316321905,-0.022961113026502097,0.2551594056032334,2.583717553519055,0.004114663721493354,1.6421581357659278,2.583717553519055,-5.5933924159035087e-11,-3.2335245592207684e-15,0.06020495828534725,0.952447586821841,0.005829395480403903,4.603818432334255,-0.0037336529790971155,0.4976490571110443,150.96985024229298,3.0649946478652925,-0.795759339487033,-0.766462,-0.766462,-0.00143,-0.06208320606964675,-0.7355257142598522
12,13.473681865043114,-1.2662432898122764,-1.6917667257693194,-0.7336289782577475,0.0,0.08095727281665036,0.17976723092063832,295.66662227991014,0.2692146835475745,1.8109323073895096,0.030619306957779147,150.58053693259436,0.14458754645828703,0.14618986988999674,-0.8545092734684892,-1.0683032779150041,-0.021562732800709437,0.2907774163482833,2.569226056170508,0.004117309537420274,1.6421581357659278,2.569226056170508,-1.5802470443304628e-11,6.314393452555578e-16,0.06020495828534725,0.9526006609086844,0.006853249872051551,4.6106716822063065,-0.004823510772824926,0.4967879340122003,151.26870642358264,3.0788638472421916,-0.797608920329499,-0.766462,-0.766462,-0.00143,-0.06274851311506546,-0.7369817427705202
13,12.781623026166837,-1.3079240901019593,-1.6877128413125708,-0.7347606138245963,0.0,0.08079970248760722,0.16489482913324288,296.56538410893734,0.29275288520145787,2.337887500752134,0.0306239275433793,150.8128100520025,0.15592156855832465,0.15743779905126984,-0.8614111800834396,-1.0922578631260622,-0.020606482408133675,0.31335936760959376,2.552455254176419,0.004119795379168595,1.6421581357659278,2.552455254176419,6.969003152335063e-11,-2.220446049250313e-15,0.06020495828534725,0.9527444124606892,0.007808885439643315,4.61848056764595,-0.006065109636955094,0.49580644783187994,151.58986619459168,3.0944634774339357,-0.7997302558855857,-0.766462,-0.766462,-0.00143,-0.06346993331312097,-0.7385464344595155
14,12.49561565015613,-1.3412616005268414,-1.6839906145293422,-0.7359932254755213,0.0,0.08069245871036239,0.14955032917448152,297.4676842617698,0.31133047149077403,2.898282349435527,0.03062834321818104,151.06580895161852,0.16563750795768453,0.16551253664756171,-0.867327747548989,-1.1116047530326796,-0.019819573114469857,0.33115004460524566,2.534206706615765,0.004122172032077389,1.6421581357659278,2.534206706615765,7.105427357601002e-11,-1.7763568394002505e-15,0.06020495828534725,0.9528817890100767,0.008414877456388367,4.626895445102338,-0.007402776998959876,0.494756027449253,151.9275905907691,3.1112876378067096,-0.8020163677726365,-0.766462,-0.766462,-0.00143,-0.06423583497315638,-0.7401918290685895
15,12.179374243634124,-1.37051843493068,-1.680537906358464,-0.7373054816987406,0.0,0.08060409428340531,0.13541762617938757,298.37174828332746,0.32743517096133273,3.487665657165926,0.030632590269562714,151.33515524591945,0.17461942668727895,0.17193383183292107,-0.8727973296397571,-1.1287169616808157,-0.019118087558868405,0.3465532585201997,2.514767774992924,0.004124458896638165,1.6421581357659278,2.514767774992924,-4.786215868080035e-11,1.4467593789646571e-15,0.06020495828534725,0.9530139194975066,0.008892358926576627,4.635787804028915,-0.008816048547479636,0.4936562194421904,152.27894197406619,3.1291615837891698,-0.8044276640417458,-0.766462,-0.766462,-0.00143,-0.06504061259073328,-0.7419036144134183
16,11.794295750347286,-1.395007476181369,-1.6773234709740168,-0.7386867473170046,0.0,0.08052460222535318,0.12226116472853328,299.2778729066826,0.3406509734570942,4.100837409388696,0.030636687002611043,151.61866601854277,0.18267473373535992,0.17649115467737395,-0.8777026471439838,-1.143198176938706,-0.018514914955629347,0.35916588841273417,2.4942777739892086,0.004126665722353225,1.6421581357659278,2.4942777739892086,-7.435119186993688e-11,-1.0602629885170245e-14,0.06020495828534725,0.9531413734145656,0.009305810534598462,4.645093614563514,-0.010294727660090831,0.4925172123455707,152.64053246052413,3.148006043962532,-0.8069442270041516,-0.766462,-0.766462,-0.00143,-0.06587739836025625,-0.7436652847098033
17,11.339122635248444,-1.4139132029613326,-1.6743112025540314,-0.7401246114647227,0.0,0.08045663740276278,0.10991509518932424,300.1863763939441,0.35053168581020394,4.731794443847063,0.03064065448438725,151.91379388537504,0.18958988529475368,0.17896705149072759,-0.8819136615455709,-1.1545811954132525,-0.01802525097528244,0.3685569367854797,2.4729118668926926,0.0041288037670707016,1.6421581357659278,2.4729118668926926,7.992184691829607e-11,6.699502064222429e-15,0.06020495828534725,0.9532648061809366,0.009644455290683144,4.654738069854197,-0.011826907092927963,0.4913504872593161,153.00849585258243,3.167720941532242,-0.8095426830700596,-0.766462,-0.766462,-0.00143,-0.06673791276047564,-0.745458003827765
18,10.813348190741898,-1.4263505311823301,-1.671459450195391,-0.7416047557981778,0.0,0.08040326268307081,0.09825810106512713,301.09760226581767,0.3565957031185924,5.3736667094605295,0.030644517038167667,152.2175999441252,0.1951270277117341,0.17913424401492012,-0.8852855307318462,-1.162357081151487,-0.017665568608065767,0.374261271726654,2.4508850691557806,0.004130886064942076,1.6421581357659278,2.4508850691557806,7.071321306284517e-11,4.145989107584569e-15,0.06020495828534725,0.9533849745207718,0.009896765142537104,4.664634834996734,-0.013398848893701075,0.4901688601151893,153.37845439641973,3.188183131493469,-0.8121959165882406,-0.766462,-0.766462,-0.00143,-0.06761230038382111,-0.7472604433331744
19,10.37746122601176,-1.4308229556644438,-1.6687205595315941,-0.7431108017233635,0.0,0.08036771352702603,0.0902567152153737,301.8419384970605,0.3580039832089041,6.018073879236557,0.03064830251715511,152.52672241717445,0.1988976888160718,0.17657050566230523,-0.8875816927288022,-1.1656696998345903,-0.01746421126947358,0.3754681944783767,2.4284563050640915,0.004132927576004824,1.6421581357659278,2.4284563050640915,-1.3301360013429075e-11,9.610368056911511e-16,0.06020495828534725,0.9535027449781588,0.010050295594972143,4.6746851305917065,-0.014994838076187263,0.48898654178738876,153.7451275560829,3.2092437752785683,-0.8148727437169956,-0.766462,-0.766462,-0.00143,-0.06848810727794344,-0.7490468764337461
20,9.904918597848555,-1.4304516023276415,-1.6660364877555986,-0.744622775762194,0.0,0.08035484483152583,0.08241804388672927,302.5882452021385,0.356649722808119,6.660043380291171,0.030652044848141425,152.83706166131924,0.20156770662675497,0.172441060763799,-0.8892076127620381,-1.166259067183562,-0.01735904458242954,0.3740087673905537,2.405954170352293,0.004134946561040134,1.6421581357659278,2.405954170352293,-8.86757334228605e-11,-5.162537064506978e-15,0.06020495828534725,0.9536191730532887,0.010083337909207468,4.684768468500914,-0.016595708335347698,0.48782033741291486,154.1054059987885,3.230712073685299,-0.8175349837116895,-0.766462,-0.766462,-0.00143,-0.0693576178601549,-0.7508021544477216
21,9.384733192811474,-1.4248130532968732,-1.6633722600933416,-0.7461288278044772,0.0,0.0803559150673319,0.07474301646327534,303.3367123897053,0.3522665359386676,7.294123144980773,0.03065576464340909,153.14618538992931,0.20298526999201583,0.16663914560513976,-0.8900708447093071,-1.1638708915499039,-0.017357879658487507,0.3696244155971555,2.383587318590894,0.004136954121036198,1.6421581357659278,2.383587318590894,4.6497916628140956e-11,-3.885780586188048e-16,0.06020495828534725,0.9537349000171715,0.010044946848655475,4.694813415349569,-0.018190099770617755,0.4866798767629839,154.45591604040416,3.2524691355765687,-0.8201597723078765,-0.766462,-0.766462,-0.00143,-0.07021216080431109,-0.7525098407725133
